TCFG,UserDate,Value,trend,change,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,Dummy7,Ez1,Ez2,Ez3,Ez4,Ez5,Ez6,Ez7,Ez8,Ez9,Ez10,Ez11,Ez12,Ez13,Ez14,Ez15,Ez16,Ez17,Ez18,Ez19,Ez20,Ez21,Ez22,Ez23,Ez24,Ez25,Ez26,Ez27,Ez28,Ez29,Ez30,Ez31,Ez32,Ez33,Ez34,Ez35,Ez36,Ez37,Ez38,Ez39,Ez40,Ez41,Ez42,Ez43,Ez44,Ez45,Ez46,Ez47,Ez48,Ez49,Ez50,Ez51,Ez52,Ez53,Ez54,Ez55,Ez56,Ez57,Ez58
tcfg CAC40,2008-07-29,4320.490234,U,-0.045753749138,,0,0,0,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.1875,0.3000,0.4167,0.4643,0.5000,0.5278,0.5500,0.5682,0.5417,0.5192,0.5000,0.4833,0.4688,0.4559,0.4444,0.4211,0.4000,0.3810,0.3636,0.3478,0.3333,0.3200,0.3077,0.2963,0.2857,0.2759,0.2667,0.2581,0.2500,0.2424,0.2353,0.2286,0.2222,0.2162,0.2105,0.2051,0.2000,0.1951,0.1905,0.1860,0.1818,0.1778,0.1739,0.1702,0.1667,0.1633,0.1600,0.1569,0.1538,0.1509,0.1481,0.1455,0.1429,0.1404,0.1379
tcfg CAC40,2008-07-30,4400.549805,U,0.728962715638,,1,1,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0.9167,0.8750,0.9000,0.9167,0.9286,0.9375,0.9444,0.9500,0.9318,0.9167,0.9038,0.8571,0.8167,0.7812,0.7500,0.7222,0.6974,0.6750,0.6548,0.6364,0.6087,0.5833,0.5600,0.5385,0.5185,0.5000,0.4828,0.4667,0.4516,0.4375,0.4242,0.4118,0.4000,0.3889,0.3784,0.3684,0.3590,0.3500,0.3415,0.3333,0.3256,0.3182,0.3111,0.3043,0.2979,0.2917,0.2857,0.2800,0.2745,0.2692,0.2642,0.2593,0.2545,0.2500,0.2456,0.2414
tcfg CAC40,2008-07-31,4392.359863,U,-0.092788219265,,1,1,0.75,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0.9167,0.8750,0.8500,0.8750,0.8929,0.9062,0.9167,0.9250,0.9318,0.9167,0.9038,0.8929,0.8500,0.8125,0.7794,0.7500,0.7237,0.7000,0.6786,0.6477,0.6196,0.5938,0.5700,0.5481,0.5278,0.5089,0.4914,0.4750,0.4597,0.4453,0.4318,0.4191,0.4071,0.3958,0.3851,0.3750,0.3654,0.3563,0.3476,0.3393,0.3314,0.3239,0.3167,0.3098,0.3032,0.2969,0.2908,0.2850,0.2794,0.2740,0.2689,0.2639,0.2591,0.2545,0.2500,0.2457
tcfg CAC40,2008-08-01,4314.339844,U,-0.710470495977,,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0500,0.1667,0.2500,0.3125,0.3611,0.4000,0.4318,0.4583,0.4808,0.4643,0.4500,0.4375,0.4265,0.4167,0.4079,0.4000,0.3929,0.3750,0.3587,0.3438,0.3300,0.3173,0.3056,0.2946,0.2845,0.2750,0.2661,0.2578,0.2500,0.2426,0.2357,0.2292,0.2230,0.2171,0.2115,0.2062,0.2012,0.1964,0.1919,0.1875,0.1833,0.1793,0.1755,0.1719,0.1684,0.1650,0.1618,0.1587,0.1557,0.1528,0.1500,0.1473,0.1447,0.1422
tcfg CAC40,2008-08-04,4280.629883,U,-0.371940661932,,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.1429,0.2188,0.2778,0.3250,0.3636,0.3958,0.4231,0.4107,0.4000,0.3906,0.3824,0.3750,0.3684,0.3625,0.3452,0.3295,0.3152,0.3021,0.2900,0.2788,0.2685,0.2589,0.2500,0.2417,0.2339,0.2266,0.2197,0.2132,0.2071,0.2014,0.1959,0.1908,0.1859,0.1812,0.1768,0.1726,0.1686,0.1648,0.1611,0.1576,0.1543,0.1510,0.1480,0.1450,0.1422,0.1394,0.1368,0.1343,0.1318,0.1295,0.1272,0.1250
tcfg CAC40,2008-08-05,4386.350098,U,0.843985417141,,1,0,0.75,1,0.75,0.75,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.5000,0.5833,0.6875,0.7000,0.7083,0.7143,0.7188,0.7500,0.7750,0.7955,0.8125,0.8077,0.8036,0.8000,0.7969,0.7647,0.7361,0.7105,0.6875,0.6667,0.6477,0.6304,0.6146,0.5900,0.5673,0.5463,0.5268,0.5086,0.4917,0.4758,0.4609,0.4470,0.4338,0.4214,0.4097,0.3986,0.3882,0.3782,0.3688,0.3598,0.3512,0.3430,0.3352,0.3278,0.3207,0.3138,0.3073,0.3010,0.2950,0.2892,0.2837,0.2783,0.2731,0.2682,0.2634,0.2588,0.2543
tcfg CAC40,2008-08-06,4448.330078,U,0.608483506560,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9833,0.9688,0.9559,0.9167,0.8816,0.8500,0.8214,0.7955,0.7717,0.7500,0.7300,0.7115,0.6944,0.6786,0.6552,0.6333,0.6129,0.5938,0.5758,0.5588,0.5429,0.5278,0.5135,0.5000,0.4872,0.4750,0.4634,0.4524,0.4419,0.4318,0.4222,0.4130,0.4043,0.3958,0.3878,0.3850,0.3824,0.3798,0.3774,0.3750,0.3727,0.3705,0.3684,0.3664
tcfg CAC40,2008-08-07,4457.430176,U,0.101931436220,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9844,0.9706,0.9583,0.9211,0.8875,0.8571,0.8295,0.8043,0.7812,0.7600,0.7404,0.7222,0.7054,0.6897,0.6667,0.6452,0.6250,0.6061,0.5882,0.5714,0.5556,0.5405,0.5263,0.5128,0.5000,0.4878,0.4762,0.4651,0.4545,0.4444,0.4348,0.4255,0.4167,0.4082,0.4050,0.4020,0.3990,0.3962,0.3935,0.3909,0.3884,0.3860,0.3836
tcfg CAC40,2008-08-08,4491.850098,U,0.367989779901,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9844,0.9706,0.9583,0.9474,0.9375,0.9286,0.8977,0.8696,0.8438,0.8200,0.7981,0.7778,0.7589,0.7414,0.7250,0.7097,0.6953,0.6742,0.6544,0.6357,0.6181,0.6014,0.5855,0.5705,0.5563,0.5427,0.5298,0.5174,0.5057,0.4944,0.4837,0.4734,0.4635,0.4541,0.4450,0.4412,0.4375,0.4340,0.4306,0.4273,0.4241,0.4211,0.4181
tcfg CAC40,2008-08-11,4538.490234,U,0.477054516431,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9868,0.9750,0.9643,0.9545,0.9457,0.9167,0.8900,0.8654,0.8426,0.8214,0.8017,0.7833,0.7661,0.7500,0.7348,0.7206,0.7071,0.6875,0.6689,0.6513,0.6346,0.6188,0.6037,0.5893,0.5756,0.5625,0.5500,0.5380,0.5266,0.5156,0.5051,0.5000,0.4951,0.4904,0.4858,0.4815,0.4773,0.4732,0.4693,0.4655
tcfg CAC40,2008-08-12,4518.47998,U,-0.216947454426,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9853,0.9722,0.9605,0.9500,0.9405,0.9318,0.9022,0.8750,0.8500,0.8269,0.8056,0.7857,0.7672,0.7500,0.7339,0.7188,0.7045,0.6912,0.6786,0.6667,0.6486,0.6316,0.6154,0.6000,0.5854,0.5714,0.5581,0.5455,0.5333,0.5217,0.5106,0.5000,0.4898,0.4800,0.4706,0.4663,0.4623,0.4583,0.4545,0.4509,0.4474,0.4440
tcfg CAC40,2008-08-13,4402.970215,U,-0.856002651413,,0,0,0.25,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0.0000,0.0000,0.0833,0.2500,0.4000,0.5000,0.5714,0.5938,0.6111,0.6250,0.6364,0.6458,0.6538,0.6607,0.6833,0.6875,0.6912,0.6944,0.6974,0.7000,0.7024,0.7045,0.6848,0.6667,0.6500,0.6346,0.6204,0.6071,0.5948,0.5833,0.5726,0.5625,0.5455,0.5294,0.5143,0.5000,0.4865,0.4737,0.4615,0.4500,0.4390,0.4286,0.4186,0.4091,0.4000,0.3913,0.3830,0.3750,0.3673,0.3600,0.3529,0.3462,0.3396,0.3333,0.3273,0.3214,0.3158,0.3103
tcfg CAC40,2008-08-14,4420.910156,U,0.200952982184,,0,0,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.1875,0.3000,0.4167,0.5000,0.5625,0.6111,0.6500,0.6818,0.7083,0.7308,0.7500,0.7667,0.7812,0.7794,0.7778,0.7763,0.7750,0.7738,0.7727,0.7717,0.7500,0.7300,0.7115,0.6944,0.6786,0.6638,0.6500,0.6371,0.6250,0.6136,0.5956,0.5786,0.5625,0.5473,0.5329,0.5192,0.5062,0.4939,0.4821,0.4709,0.4602,0.4500,0.4402,0.4309,0.4219,0.4133,0.4050,0.3971,0.3894,0.3821,0.3750,0.3682,0.3616,0.3553,0.3491
tcfg CAC40,2008-08-15,4453.620117,U,0.353944482561,,1,0,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0,1.0000,0.5000,0.3333,0.4375,0.5000,0.5833,0.6429,0.6875,0.7222,0.7500,0.7727,0.7917,0.8077,0.8214,0.8333,0.8438,0.8529,0.8611,0.8553,0.8500,0.8452,0.8409,0.8370,0.8333,0.8100,0.7885,0.7685,0.7500,0.7328,0.7167,0.7016,0.6875,0.6742,0.6618,0.6500,0.6319,0.6149,0.5987,0.5833,0.5687,0.5549,0.5417,0.5291,0.5170,0.5056,0.4946,0.4840,0.4740,0.4643,0.4550,0.4461,0.4375,0.4340,0.4306,0.4273,0.4241,0.4211,0.4181
tcfg CAC40,2008-08-18,4448.839844,U,-0.053615809304,,1,0.25,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0,1.0000,0.6250,0.4167,0.3750,0.4500,0.5000,0.5714,0.6250,0.6667,0.7000,0.7273,0.7500,0.7692,0.7857,0.8000,0.8125,0.8235,0.8333,0.8289,0.8250,0.8214,0.8182,0.8152,0.8125,0.7900,0.7692,0.7500,0.7321,0.7155,0.7000,0.6855,0.6719,0.6591,0.6471,0.6357,0.6250,0.6081,0.5921,0.5769,0.5625,0.5488,0.5357,0.5233,0.5114,0.5000,0.4891,0.4787,0.4688,0.4592,0.4500,0.4412,0.4327,0.4245,0.4213,0.4182,0.4152,0.4123,0.4095
tcfg CAC40,2008-08-19,4332.790039,U,-0.862818472064,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0714,0.0938,0.1111,0.1250,0.1364,0.1875,0.2308,0.2679,0.3000,0.3281,0.3529,0.3750,0.3947,0.4125,0.4286,0.4205,0.4130,0.4062,0.4000,0.3942,0.3889,0.3839,0.3793,0.3750,0.3710,0.3672,0.3636,0.3529,0.3429,0.3333,0.3243,0.3158,0.3077,0.3000,0.2927,0.2857,0.2791,0.2727,0.2667,0.2609,0.2553,0.2500,0.2449,0.2400,0.2353,0.2308,0.2264,0.2222,0.2182,0.2143,0.2105,0.2069
tcfg CAC40,2008-08-20,4365.870117,U,0.364218531264,,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0714,0.0938,0.1667,0.2250,0.2727,0.3125,0.3462,0.3750,0.4000,0.4219,0.4412,0.4583,0.4737,0.4875,0.5000,0.5114,0.5000,0.4896,0.4800,0.4712,0.4630,0.4554,0.4483,0.4417,0.4355,0.4297,0.4242,0.4191,0.4143,0.4028,0.3919,0.3816,0.3718,0.3625,0.3537,0.3452,0.3372,0.3295,0.3222,0.3152,0.3085,0.3021,0.2959,0.2900,0.2843,0.2788,0.2736,0.2685,0.2636,0.2589,0.2544,0.2500
tcfg CAC40,2008-08-21,4304.609863,U,-0.605370512476,,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.0625,0.0833,0.1000,0.1136,0.1250,0.1731,0.2143,0.2500,0.2812,0.3088,0.3333,0.3553,0.3750,0.3929,0.4091,0.4022,0.3958,0.3900,0.3846,0.3796,0.3750,0.3707,0.3667,0.3629,0.3594,0.3561,0.3529,0.3500,0.3403,0.3311,0.3224,0.3141,0.3063,0.2988,0.2917,0.2849,0.2784,0.2722,0.2663,0.2606,0.2552,0.2500,0.2450,0.2402,0.2356,0.2311,0.2269,0.2227,0.2188,0.2149,0.2112
tcfg CAC40,2008-08-22,4400.450195,U,0.805200835931,,1,0.75,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,1.0000,0.8750,0.5833,0.4375,0.3500,0.2917,0.2857,0.2812,0.3333,0.3750,0.4091,0.4375,0.4615,0.4821,0.5000,0.5156,0.5294,0.5417,0.5526,0.5625,0.5714,0.5795,0.5870,0.5938,0.6000,0.6058,0.5926,0.5804,0.5690,0.5583,0.5484,0.5391,0.5303,0.5221,0.5143,0.5069,0.5000,0.4934,0.4872,0.4750,0.4634,0.4524,0.4419,0.4318,0.4222,0.4130,0.4043,0.3958,0.3878,0.3800,0.3725,0.3654,0.3585,0.3519,0.3455,0.3393,0.3333,0.3276
tcfg CAC40,2008-08-25,4355.870117,U,-0.467244929674,,1,0.75,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,1.0000,0.8750,0.6667,0.5000,0.4000,0.3333,0.2857,0.2812,0.2778,0.2750,0.2727,0.2708,0.3077,0.3393,0.3667,0.3906,0.4118,0.4306,0.4474,0.4625,0.4762,0.4886,0.5000,0.5104,0.5000,0.4904,0.4815,0.4732,0.4655,0.4583,0.4516,0.4453,0.4394,0.4338,0.4286,0.4236,0.4189,0.4145,0.4038,0.3937,0.3841,0.3750,0.3663,0.3580,0.3500,0.3424,0.3351,0.3281,0.3214,0.3150,0.3088,0.3029,0.2972,0.2917,0.2864,0.2812,0.2763,0.2716
tcfg CAC40,2008-08-26,4368.549805,U,0.144528010841,,0,1,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0000,0.5000,0.4167,0.3750,0.3000,0.2500,0.2143,0.2188,0.2222,0.2250,0.2273,0.2292,0.2692,0.3036,0.3333,0.3594,0.3824,0.4028,0.4211,0.4375,0.4524,0.4659,0.4783,0.4896,0.4800,0.4712,0.4630,0.4554,0.4483,0.4417,0.4355,0.4297,0.4242,0.4191,0.4143,0.4097,0.4054,0.4013,0.3974,0.3875,0.3780,0.3690,0.3605,0.3523,0.3444,0.3370,0.3298,0.3229,0.3163,0.3100,0.3039,0.2981,0.2925,0.2870,0.2818,0.2768,0.2719,0.2672
tcfg CAC40,2008-08-27,4373.080078,U,0.051804576405,,1,0.75,1,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,1.0000,0.8750,0.9167,0.7500,0.6500,0.5417,0.4643,0.4062,0.3889,0.3750,0.3636,0.3542,0.3846,0.4107,0.4333,0.4531,0.4706,0.4861,0.5000,0.5125,0.5238,0.5341,0.5435,0.5521,0.5600,0.5481,0.5370,0.5268,0.5172,0.5083,0.5000,0.4922,0.4848,0.4779,0.4714,0.4653,0.4595,0.4539,0.4487,0.4437,0.4329,0.4226,0.4128,0.4034,0.3944,0.3859,0.3777,0.3698,0.3622,0.3550,0.3480,0.3413,0.3349,0.3287,0.3227,0.3170,0.3114,0.3060
tcfg CAC40,2008-08-28,4461.490234,U,0.766111448979,,1,1,1,1,1,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,0.9583,0.8571,0.7812,0.7778,0.7750,0.7727,0.7708,0.7692,0.7857,0.8000,0.8125,0.8235,0.8333,0.8421,0.8500,0.8571,0.8636,0.8587,0.8542,0.8500,0.8462,0.8426,0.8393,0.8362,0.8167,0.7984,0.7812,0.7652,0.7500,0.7357,0.7222,0.7095,0.6974,0.6859,0.6750,0.6646,0.6548,0.6453,0.6364,0.6222,0.6087,0.5957,0.5833,0.5714,0.5600,0.5490,0.5385,0.5283,0.5185,0.5091,0.5000,0.4912,0.4871
tcfg CAC40,2008-08-29,4482.600098,U,0.232261519441,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9643,0.9375,0.9167,0.9000,0.8864,0.8750,0.8654,0.8571,0.8667,0.8750,0.8824,0.8889,0.8947,0.9000,0.9048,0.9091,0.9130,0.9062,0.9000,0.8942,0.8889,0.8839,0.8793,0.8750,0.8548,0.8359,0.8182,0.8015,0.7857,0.7708,0.7568,0.7434,0.7308,0.7188,0.7073,0.6964,0.6860,0.6761,0.6667,0.6576,0.6489,0.6354,0.6224,0.6100,0.5980,0.5865,0.5755,0.5648,0.5545,0.5446,0.5351,0.5302
tcfg CAC40,2008-09-01,4472.129883,U,-0.116259213510,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9643,0.9375,0.9167,0.9000,0.8864,0.8750,0.8654,0.8571,0.8500,0.8594,0.8676,0.8750,0.8816,0.8875,0.8929,0.8977,0.9022,0.8958,0.8900,0.8846,0.8796,0.8750,0.8707,0.8667,0.8468,0.8281,0.8106,0.7941,0.7786,0.7639,0.7500,0.7368,0.7244,0.7125,0.7012,0.6905,0.6802,0.6705,0.6611,0.6522,0.6383,0.6250,0.6122,0.6000,0.5882,0.5769,0.5660,0.5556,0.5455,0.5357,0.5263,0.5172
tcfg CAC40,2008-09-02,4539.069824,U,0.634200802881,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9907,0.9821,0.9741,0.9667,0.9597,0.9531,0.9470,0.9412,0.9214,0.9028,0.8851,0.8684,0.8526,0.8375,0.8232,0.8095,0.7965,0.7841,0.7722,0.7609,0.7500,0.7396,0.7296,0.7200,0.7108,0.6971,0.6840,0.6713,0.6591,0.6473,0.6360,0.6293
tcfg CAC40,2008-09-03,4447.129883,D,-0.766901956271,,0,0,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0.0000,0.0000,0.2500,0.4375,0.5500,0.5833,0.6071,0.6250,0.6389,0.6500,0.6591,0.6667,0.6731,0.6786,0.6833,0.6875,0.6912,0.6944,0.6974,0.7125,0.7262,0.7386,0.7500,0.7604,0.7600,0.7596,0.7593,0.7589,0.7586,0.7583,0.7581,0.7422,0.7273,0.7132,0.7000,0.6875,0.6757,0.6645,0.6538,0.6438,0.6341,0.6250,0.6163,0.6080,0.6000,0.5924,0.5851,0.5781,0.5663,0.5550,0.5441,0.5337,0.5236,0.5139,0.5045,0.4955,0.4868,0.4784
tcfg CAC40,2008-09-04,4304.009766,D,-0.923031219212,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0208,0.0385,0.0536,0.0667,0.0781,0.0882,0.1250,0.1579,0.1875,0.2143,0.2386,0.2609,0.2812,0.3000,0.3173,0.3333,0.3304,0.3276,0.3250,0.3226,0.3203,0.3182,0.3162,0.3143,0.3125,0.3108,0.3092,0.3077,0.3063,0.3049,0.3036,0.3023,0.3011,0.3000,0.2935,0.2872,0.2812,0.2755,0.2700,0.2647,0.2596,0.2547,0.2500,0.2455,0.2411,0.2368,0.2328
tcfg CAC40,2008-09-05,4196.660156,D,-0.847465154829,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,0.0250,0.0357,0.0455,0.0543,0.0625,0.0700,0.0769,0.0833,0.0893,0.0948,0.1000,0.1048,0.1094,0.1136,0.1176,0.1214,0.1250,0.1284,0.1316,0.1346,0.1313,0.1280,0.1250,0.1221,0.1193,0.1167,0.1141,0.1117,0.1094,0.1071,0.1050,0.1029,0.1010,0.0991,0.0972,0.0955,0.0938,0.0921,0.0905
tcfg CAC40,2008-09-08,4340.180176,D,0.936639126778,,1,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.2083,0.2143,0.2188,0.2222,0.2250,0.2273,0.2292,0.2308,0.2321,0.2333,0.2344,0.2353,0.2361,0.2632,0.2875,0.3095,0.3295,0.3478,0.3646,0.3800,0.3942,0.4074,0.4196,0.4310,0.4250,0.4194,0.4141,0.4091,0.4044,0.4000,0.3958,0.3919,0.3882,0.3846,0.3812,0.3780,0.3750,0.3721,0.3693,0.3667,0.3641,0.3617,0.3542,0.3469,0.3400,0.3333,0.3269,0.3208,0.3148,0.3091,0.3036,0.2982,0.2931
tcfg CAC40,2008-09-09,4293.339844,D,-0.492694783780,,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.1667,0.1429,0.1250,0.1111,0.1000,0.0909,0.0833,0.0962,0.1071,0.1167,0.1250,0.1324,0.1389,0.1447,0.1500,0.1786,0.2045,0.2283,0.2500,0.2700,0.2885,0.2870,0.2857,0.2845,0.2833,0.2823,0.2812,0.2803,0.2794,0.2786,0.2778,0.2770,0.2763,0.2756,0.2750,0.2744,0.2738,0.2733,0.2727,0.2722,0.2717,0.2660,0.2604,0.2551,0.2500,0.2451,0.2404,0.2358,0.2315,0.2273,0.2232,0.2193,0.2155
